transaction_item_id,trans_id,item_id,item_price,quantity
13513,trans3111,01avch03,8.62,1
13514,trans3111,02brln02,3.77,1
13515,trans3111,02crep02,5.0,1
13516,trans3111,03srba02,5.0,1
13517,trans3111,05fry02,2.5,1
13518,trans3112,01avch02,5.0,1
13519,trans3112,02brln02,3.77,1
13520,trans3112,03lucu01,4.0,1
13521,trans3112,05fry03,3.0,1
13523,trans3113,02crep02,5.0,2
13524,trans3113,03mgla01,4.0,1
13526,trans3113,05fry02,2.5,2
13527,trans3114,01hmgd03,7.0,1
13528,trans3114,02crep02,5.0,1
13529,trans3114,02brln02,3.77,1
13530,trans3114,04gpip03,3.5,1
13531,trans3114,05fry03,3.0,1
13533,trans3115,01avch02,5.0,2
13534,trans3115,02crep02,5.0,1
13535,trans3115,04wtpe03,3.5,1
13536,trans3115,03srba01,3.5,1
13537,trans3115,05fry02,2.5,1
13538,trans3116,01cmch03,12.0,1
13539,trans3116,02crep02,5.0,1
13540,trans3116,04ngpi01,3.0,1
13541,trans3116,05fry01,2.0,1
13542,trans3117,02brln02,3.77,1
13543,trans3117,03guan02,5.5,1
13544,trans3117,03lucu01,4.0,1
13545,trans3118,01hmgd02,4.5,1
13547,trans3118,02crep02,5.0,2
13548,trans3118,03srba03,6.0,1
13549,trans3118,05fry01,2.0,1
13550,trans3119,01cmch03,12.0,1
13551,trans3119,02brln02,3.77,1
13552,trans3119,02crep02,5.0,1
13553,trans3119,03guan03,6.5,1
13554,trans3119,05fry02,2.5,1
13555,trans3120,01chich02,10.0,1
13556,trans3120,02crep02,5.0,1
13557,trans3120,04gpip01,3.0,1
13558,trans3120,03lucu02,5.5,1
13559,trans3120,05fry03,3.0,1
13560,trans3121,01avch03,8.62,1
13561,trans3121,02brln02,3.77,1
13562,trans3121,03mgla02,5.5,1
13563,trans3121,05fry01,2.0,1
13564,trans3121,05fry02,2.5,1
13565,trans3122,01cmch03,12.0,1
13566,trans3122,02crep02,5.0,1
13567,trans3122,04ngpi02,3.25,1
13568,trans3123,01chich02,10.0,1
13569,trans3123,02brln02,3.77,1
13570,trans3123,04ngpi03,3.5,1
13571,trans3123,05fry01,2.0,1
13572,trans3124,01hmsw03,7.23,1
13573,trans3124,02brln02,3.77,1
13574,trans3124,02crep02,5.0,1
13575,trans3124,03ciri02,5.5,1
13576,trans3124,05fry01,2.0,1
13577,trans3125,01cmch03,12.0,1
13578,trans3125,01avch02,5.0,1
13579,trans3125,04ngpi01,3.0,1
13580,trans3126,01cmch02,6.0,1
13581,trans3126,01chich02,10.0,1
13582,trans3126,02brln02,3.77,1
13583,trans3126,04gpip01,3.0,1
13584,trans3126,05fry02,2.5,1
13585,trans3127,01cmch03,12.0,1
13586,trans3127,01hmsw03,7.23,1
13588,trans3127,02brln02,3.77,2
13589,trans3127,03ciri02,5.5,1
13590,trans3127,05fry01,2.0,1
13591,trans3128,01hmsw03,7.23,1
13592,trans3128,02brln02,3.77,1
13593,trans3128,03guan02,5.5,1
13594,trans3128,05fry03,3.0,1
13595,trans3128,05fry02,2.5,1
13596,trans3129,01cmch02,6.0,1
13597,trans3129,02brln02,3.77,1
13598,trans3129,03ciri02,5.5,1
13599,trans3129,05fry01,2.0,1
13600,trans3130,01hmsw03,7.23,1
13601,trans3130,01hmgd03,7.0,1
13602,trans3130,02brln02,3.77,1
13603,trans3130,04gpip02,3.25,1
13604,trans3130,05fry01,2.0,1
13605,trans3130,05fry03,3.0,1
13606,trans3131,01avch02,5.0,1
13607,trans3131,01hmsw03,7.23,1
13608,trans3131,02crep02,5.0,1
13609,trans3131,04ngpi01,3.0,1
13610,trans3131,03ciri01,4.0,1
13611,trans3131,05fry03,3.0,1
13612,trans3132,01hmsw02,4.6,1
13613,trans3132,01cmch03,12.0,1
13614,trans3132,02brln02,3.77,1
13615,trans3132,05fry02,2.5,1
13616,trans3133,01cmch03,12.0,1
13618,trans3133,02crep02,5.0,2
13619,trans3133,04wtpe02,3.25,1
13620,trans3133,05fry02,2.5,1
13621,trans3134,01avch03,8.62,1
13622,trans3134,02brln02,3.77,1
13623,trans3134,02crep02,5.0,1
13624,trans3134,04ngpi03,3.5,1
13625,trans3134,03guan02,5.5,1
13627,trans3134,05fry01,2.0,2
13628,trans3135,01hmgd02,4.5,1
13629,trans3135,01avch02,5.0,1
13630,trans3135,02brln02,3.77,1
13631,trans3135,04ngpp01,3.0,1
13632,trans3135,03srba02,5.0,1
13633,trans3135,05fry02,2.5,1
13634,trans3136,02brln02,3.77,1
13635,trans3136,04ngpi02,3.25,1
13636,trans3136,03lucu02,5.5,1
13637,trans3136,05fry03,3.0,1
13638,trans3137,01chich02,10.0,1
13639,trans3137,02crep02,5.0,1
13640,trans3137,04gpip02,3.25,1
13641,trans3137,05fry03,3.0,1
13642,trans3138,01hmgd03,7.0,1
13643,trans3138,02crep02,5.0,1
13644,trans3138,04gpip02,3.25,1
13645,trans3138,05fry01,2.0,1
13646,trans3139,02brln02,3.77,1
13647,trans3139,04ngpi02,3.25,1
13649,trans3139,05fry03,3.0,2
13650,trans3140,01cmch03,12.0,1
13651,trans3140,02brln02,3.77,1
13652,trans3140,03ciri03,6.5,1
13653,trans3140,04ngpp02,3.25,1
13654,trans3140,05fry03,3.0,1
13655,trans3140,05fry02,2.5,1
13656,trans3141,01chich02,10.0,1
13657,trans3141,02crep02,5.0,1
13658,trans3141,03ciri03,6.5,1
13659,trans3141,05fry02,2.5,1
13660,trans3141,05fry03,3.0,1
13661,trans3142,01hmgd03,7.0,1
13662,trans3142,02crep02,5.0,1
13663,trans3142,04gpip02,3.25,1
13665,trans3142,05fry01,2.0,2
13666,trans3143,02brln02,3.77,1
13667,trans3143,04gpip03,3.5,1
13668,trans3143,03guan01,4.0,1
13669,trans3143,05fry03,3.0,1
13670,trans3144,01cmch02,6.0,1
13671,trans3144,01hmsw02,4.6,1
13672,trans3144,02crep02,5.0,1
13673,trans3144,05fry02,2.5,1
13674,trans3145,01cmch02,6.0,1
13675,trans3145,02crep02,5.0,1
13676,trans3145,02brln02,3.77,1
13677,trans3145,04wtpe01,3.0,1
13678,trans3145,05fry03,3.0,1
13679,trans3146,01chich02,10.0,1
13680,trans3146,02crep02,5.0,1
13681,trans3146,03ciri02,5.5,1
13682,trans3146,05fry01,2.0,1
13683,trans3147,01hmgd02,4.5,1
13685,trans3147,02brln02,3.77,2
13686,trans3147,05fry02,2.5,1
13687,trans3148,01hmsw03,7.23,1
13688,trans3148,02brln02,3.77,1
13689,trans3148,02crep02,5.0,1
13690,trans3148,04gpip02,3.25,1
13691,trans3148,05fry02,2.5,1
13692,trans3149,02crep02,5.0,1
13693,trans3149,03lucu02,5.5,1
13694,trans3150,01hmsw02,4.6,1
13695,trans3150,03mgla03,6.5,1
13696,trans3150,05fry01,2.0,1
13697,trans3151,01avch02,5.0,1
13698,trans3151,02brln02,3.77,1
13699,trans3151,04ngpp02,3.25,1
13700,trans3151,05fry03,3.0,1
13701,trans3152,01cmch03,12.0,1
13702,trans3152,02brln02,3.77,1
13703,trans3152,03lucu03,6.5,1
13704,trans3152,05fry01,2.0,1
13705,trans3153,01chich02,10.0,1
13706,trans3153,02crep02,5.0,1
13707,trans3153,02brln02,3.77,1
13708,trans3153,03mgla01,4.0,1
13709,trans3153,05fry02,2.5,1
13710,trans3153,05fry03,3.0,1
13711,trans3154,01cmch02,6.0,1
13712,trans3154,02crep02,5.0,1
13713,trans3154,03guan03,6.5,1
13714,trans3154,05fry01,2.0,1
13715,trans3154,05fry02,2.5,1
13716,trans3155,01hmsw02,4.6,1
13717,trans3155,02crep02,5.0,1
13718,trans3155,03mgla02,5.5,1
13719,trans3155,04wtpe01,3.0,1
13720,trans3155,05fry01,2.0,1
13721,trans3155,05fry03,3.0,1
13722,trans3156,01hmsw03,7.23,1
13723,trans3156,01cmch03,12.0,1
13724,trans3156,02brln02,3.77,1
13725,trans3156,04gpip01,3.0,1
13726,trans3156,04wtpe01,3.0,1
13727,trans3156,05fry03,3.0,1
13728,trans3157,01chich02,10.0,1
13729,trans3157,02brln02,3.77,1
13730,trans3157,02crep02,5.0,1
13731,trans3157,03mgla03,6.5,1
13732,trans3157,04ngpi03,3.5,1
13733,trans3157,05fry03,3.0,1
13734,trans3158,01hmsw03,7.23,1
13735,trans3158,01avch03,8.62,1
13736,trans3158,02brln02,3.77,1
13737,trans3158,03srba01,3.5,1
13738,trans3158,05fry01,2.0,1
13739,trans3159,01cmch03,12.0,1
13740,trans3159,03srba02,5.0,1
13741,trans3159,05fry02,2.5,1
13742,trans3159,05fry01,2.0,1
13743,trans3160,01hmgd02,4.5,1
13745,trans3160,02brln02,3.77,2
13746,trans3160,03lucu01,4.0,1
13747,trans3160,05fry03,3.0,1
13748,trans3161,01hmsw02,4.6,1
13750,trans3161,02brln02,3.77,2
13751,trans3161,03lucu01,4.0,1
13752,trans3161,05fry01,2.0,1
13753,trans3161,05fry03,3.0,1
13755,trans3162,01cmch03,12.0,2
13756,trans3162,02brln02,3.77,1
13757,trans3162,03lucu03,6.5,1
13758,trans3162,05fry03,3.0,1
13759,trans3163,01hmgd02,4.5,1
13760,trans3163,02crep02,5.0,1
13761,trans3163,03srba01,3.5,1
13762,trans3163,05fry01,2.0,1
13763,trans3164,01hmgd02,4.5,1
13764,trans3164,02crep02,5.0,1
13765,trans3164,03ciri02,5.5,1
13766,trans3164,05fry01,2.0,1
13767,trans3165,04ngpp01,3.0,1
13768,trans3165,03guan03,6.5,1
13769,trans3165,05fry01,2.0,1
13770,trans3166,01hmsw03,7.23,1
13771,trans3166,02brln02,3.77,1
13772,trans3166,03ciri01,4.0,1
13773,trans3166,05fry01,2.0,1
13774,trans3167,01hmgd02,4.5,1
13775,trans3167,02brln02,3.77,1
13776,trans3167,03guan02,5.5,1
13777,trans3167,05fry01,2.0,1
13778,trans3167,05fry02,2.5,1
13779,trans3168,01avch03,8.62,1
13780,trans3168,01avch02,5.0,1
13781,trans3168,02brln02,3.77,1
13782,trans3168,03mgla01,4.0,1
13783,trans3168,03mgla02,5.5,1
13784,trans3168,05fry02,2.5,1
13785,trans3169,01chich02,10.0,1
13787,trans3169,02brln02,3.77,2
13788,trans3169,03lucu03,6.5,1
13790,trans3169,05fry01,2.0,2
13791,trans3170,01hmsw02,4.6,1
13792,trans3170,02brln02,3.77,1
13793,trans3170,04ngpi03,3.5,1
13794,trans3170,05fry03,3.0,1
13795,trans3171,01hmgd02,4.5,1
13796,trans3171,02brln02,3.77,1
13797,trans3171,03ciri03,6.5,1
13798,trans3171,05fry03,3.0,1
13799,trans3171,05fry01,2.0,1
13800,trans3172,01avch02,5.0,1
13801,trans3172,02crep02,5.0,1
13802,trans3172,04ngpi03,3.5,1
13803,trans3172,05fry02,2.5,1
13804,trans3173,01hmsw03,7.23,1
13805,trans3173,02brln02,3.77,1
13806,trans3173,04ngpp02,3.25,1
13807,trans3173,05fry02,2.5,1
13808,trans3173,05fry03,3.0,1
13809,trans3174,01chich02,10.0,1
13811,trans3174,02brln02,3.77,2
13812,trans3174,03ciri02,5.5,1
13813,trans3174,05fry03,3.0,1
13814,trans3175,01chich02,10.0,1
13815,trans3175,02brln02,3.77,1
13816,trans3175,04ngpp01,3.0,1
13817,trans3175,05fry03,3.0,1
13818,trans3176,01hmsw02,4.6,1
13819,trans3176,02brln02,3.77,1
13820,trans3176,03lucu02,5.5,1
13821,trans3177,01cmch02,6.0,1
13822,trans3177,02brln02,3.77,1
13823,trans3177,03lucu03,6.5,1
13824,trans3177,04ngpi03,3.5,1
13825,trans3177,05fry03,3.0,1
13826,trans3177,05fry01,2.0,1
13827,trans3178,01hmgd02,4.5,1
13828,trans3178,02crep02,5.0,1
13829,trans3178,03mgla02,5.5,1
13830,trans3178,03lucu01,4.0,1
13831,trans3178,05fry02,2.5,1
13832,trans3179,01cmch02,6.0,1
13833,trans3179,02crep02,5.0,1
13834,trans3179,03srba01,3.5,1
13835,trans3179,04gpip01,3.0,1
13836,trans3179,05fry01,2.0,1
13837,trans3180,01avch02,5.0,1
13838,trans3180,02crep02,5.0,1
13839,trans3180,03guan03,6.5,1
13840,trans3180,03lucu01,4.0,1
13841,trans3180,05fry01,2.0,1
13842,trans3181,01chich02,10.0,1
13843,trans3181,04wtpe01,3.0,1
13844,trans3181,05fry01,2.0,1
13845,trans3182,01hmsw03,7.23,1
13846,trans3182,02crep02,5.0,1
13847,trans3182,02brln02,3.77,1
13848,trans3182,03guan02,5.5,1
13849,trans3182,05fry01,2.0,1
13850,trans3183,02crep02,5.0,1
13851,trans3183,04ngpp02,3.25,1
13852,trans3183,05fry01,2.0,1
13853,trans3184,01chich02,10.0,1
13854,trans3184,01cmch02,6.0,1
13855,trans3184,02crep02,5.0,1
13856,trans3184,03srba03,6.0,1
13857,trans3184,05fry03,3.0,1
13858,trans3185,01avch03,8.62,1
13859,trans3185,02crep02,5.0,1
13860,trans3185,04wtpe03,3.5,1
13862,trans3185,05fry03,3.0,2
13863,trans3186,01avch03,8.62,1
13864,trans3186,05fry02,2.5,1
13865,trans3187,01hmsw02,4.6,1
13866,trans3187,01cmch03,12.0,1
13867,trans3187,02crep02,5.0,1
13868,trans3187,02brln02,3.77,1
13869,trans3187,04ngpp02,3.25,1
13870,trans3187,05fry03,3.0,1
13871,trans3188,01chich02,10.0,1
13872,trans3188,02brln02,3.77,1
13873,trans3188,03srba02,5.0,1
13874,trans3188,03guan02,5.5,1
13875,trans3189,01hmsw02,4.6,1
13876,trans3189,01hmsw03,7.23,1
13877,trans3189,02brln02,3.77,1
13878,trans3189,04ngpp03,3.5,1
13879,trans3189,04ngpi02,3.25,1
13880,trans3190,01hmsw02,4.6,1
13882,trans3190,02brln02,3.77,2
13883,trans3190,03guan02,5.5,1
13884,trans3190,05fry01,2.0,1
13885,trans3191,01hmsw02,4.6,1
13886,trans3191,01avch02,5.0,1
13887,trans3191,02brln02,3.77,1
13888,trans3191,05fry03,3.0,1
13889,trans3192,01avch02,5.0,1
13891,trans3192,02crep02,5.0,2
13892,trans3192,03ciri03,6.5,1
13894,trans3192,05fry01,2.0,2
13895,trans3193,01cmch03,12.0,1
13896,trans3193,02brln02,3.77,1
13897,trans3193,03mgla01,4.0,1
13898,trans3194,02crep02,5.0,1
13899,trans3194,04ngpi01,3.0,1
13900,trans3194,05fry01,2.0,1
13901,trans3195,01chich02,10.0,1
13902,trans3195,02crep02,5.0,1
13903,trans3195,03srba01,3.5,1
13905,trans3195,05fry03,3.0,2
13906,trans3196,01cmch03,12.0,1
13907,trans3196,01chich02,10.0,1
13908,trans3196,03guan01,4.0,1
13909,trans3196,03mgla01,4.0,1
13910,trans3196,05fry01,2.0,1
13911,trans3197,01hmgd02,4.5,1
13912,trans3197,01hmsw02,4.6,1
13913,trans3197,02brln02,3.77,1
13914,trans3197,04gpip02,3.25,1
13915,trans3197,05fry01,2.0,1
13916,trans3198,02brln02,3.77,1
13917,trans3198,02crep02,5.0,1
13918,trans3198,03mgla03,6.5,1
13919,trans3198,03srba02,5.0,1
13920,trans3198,05fry03,3.0,1
13921,trans3199,01hmgd03,7.0,1
13922,trans3199,02brln02,3.77,1
13923,trans3199,03lucu03,6.5,1
13924,trans3199,05fry01,2.0,1
13925,trans3200,01avch03,8.62,1
13926,trans3200,05fry03,3.0,1
13927,trans3201,01hmgd03,7.0,1
13928,trans3201,02crep02,5.0,1
13929,trans3201,04gpip02,3.25,1
13930,trans3201,03mgla03,6.5,1
13931,trans3201,05fry01,2.0,1
13932,trans3202,01chich02,10.0,1
13933,trans3202,01hmsw03,7.23,1
13934,trans3202,02crep02,5.0,1
13935,trans3202,04wtpe02,3.25,1
13936,trans3202,05fry01,2.0,1
13937,trans3203,01hmsw03,7.23,1
13938,trans3203,02brln02,3.77,1
13939,trans3203,03mgla01,4.0,1
13940,trans3203,03ciri01,4.0,1
13941,trans3203,05fry03,3.0,1
13942,trans3204,01avch03,8.62,1
13943,trans3204,02brln02,3.77,1
13945,trans3204,04wtpe01,3.0,2
13946,trans3204,05fry02,2.5,1
13947,trans3205,01hmgd02,4.5,1
13948,trans3205,04gpip02,3.25,1
13949,trans3205,05fry01,2.0,1
13950,trans3205,05fry02,2.5,1
13951,trans3206,02brln02,3.77,1
13952,trans3207,01hmgd03,7.0,1
13953,trans3207,02brln02,3.77,1
13954,trans3207,03srba02,5.0,1
13955,trans3207,04gpip02,3.25,1
13956,trans3207,05fry01,2.0,1
13957,trans3208,01hmgd03,7.0,1
13958,trans3208,01hmsw02,4.6,1
13959,trans3208,02brln02,3.77,1
13960,trans3208,03ciri03,6.5,1
13961,trans3208,05fry03,3.0,1
13962,trans3209,01hmgd02,4.5,1
13963,trans3209,02crep02,5.0,1
13964,trans3209,04gpip01,3.0,1
13965,trans3209,03srba01,3.5,1
13966,trans3209,05fry01,2.0,1
13967,trans3210,01hmgd02,4.5,1
13968,trans3210,01hmsw03,7.23,1
13969,trans3210,02brln02,3.77,1
13970,trans3210,04ngpi01,3.0,1
13971,trans3210,04ngpp02,3.25,1
13972,trans3210,05fry02,2.5,1
13973,trans3211,01avch03,8.62,1
13974,trans3211,02brln02,3.77,1
13975,trans3211,03guan02,5.5,1
13976,trans3211,05fry02,2.5,1
13977,trans3211,05fry01,2.0,1
13979,trans3212,02crep02,5.0,2
13980,trans3212,04gpip02,3.25,1
13981,trans3212,03mgla03,6.5,1
13982,trans3212,05fry03,3.0,1
13983,trans3213,01cmch02,6.0,1
13984,trans3213,04gpip03,3.5,1
13985,trans3213,04ngpi01,3.0,1
13986,trans3214,01cmch02,6.0,1
13988,trans3214,02crep02,5.0,2
13989,trans3214,03lucu01,4.0,1
13990,trans3214,05fry01,2.0,1
13991,trans3215,01hmgd03,7.0,1
13992,trans3215,02brln02,3.77,1
13993,trans3215,04ngpi03,3.5,1
13994,trans3215,05fry01,2.0,1
13995,trans3216,01hmgd02,4.5,1
13996,trans3216,02brln02,3.77,1
13997,trans3216,03guan03,6.5,1
13998,trans3216,05fry02,2.5,1
13999,trans3217,01hmsw02,4.6,1
14000,trans3217,02brln02,3.77,1
14001,trans3217,03lucu03,6.5,1
14002,trans3217,05fry03,3.0,1
14003,trans3218,01hmgd03,7.0,1
14004,trans3218,02brln02,3.77,1
14005,trans3218,03mgla01,4.0,1
14006,trans3218,05fry03,3.0,1
14007,trans3218,05fry02,2.5,1
14008,trans3219,01hmsw03,7.23,1
14009,trans3219,03guan02,5.5,1
14010,trans3219,03ciri01,4.0,1
14011,trans3219,05fry02,2.5,1
14012,trans3220,01avch02,5.0,1
14013,trans3220,04ngpi03,3.5,1
14014,trans3220,05fry03,3.0,1
14015,trans3221,01chich02,10.0,1
14016,trans3221,02crep02,5.0,1
14017,trans3221,03ciri03,6.5,1
14018,trans3221,05fry01,2.0,1
14019,trans3222,01avch02,5.0,1
14020,trans3222,01avch03,8.62,1
14022,trans3222,02crep02,5.0,2
14023,trans3222,04gpip01,3.0,1
14024,trans3223,01hmsw02,4.6,1
14025,trans3223,04ngpp02,3.25,1
14026,trans3223,05fry03,3.0,1
14027,trans3224,01hmsw02,4.6,1
14028,trans3224,01chich02,10.0,1
14029,trans3224,02brln02,3.77,1
14030,trans3224,03lucu02,5.5,1
14031,trans3224,04gpip01,3.0,1
14032,trans3224,05fry01,2.0,1
14033,trans3225,01hmgd03,7.0,1
14034,trans3225,02crep02,5.0,1
14035,trans3225,04gpip02,3.25,1
14036,trans3225,04ngpi03,3.5,1
14037,trans3225,05fry01,2.0,1
14038,trans3226,01avch02,5.0,1
14039,trans3226,02crep02,5.0,1
14040,trans3226,05fry02,2.5,1
14041,trans3227,01hmsw02,4.6,1
14042,trans3227,02crep02,5.0,1
14043,trans3227,04gpip01,3.0,1
14044,trans3227,05fry03,3.0,1
14045,trans3227,05fry01,2.0,1
14046,trans3228,01hmgd03,7.0,1
14047,trans3228,01avch03,8.62,1
14048,trans3228,02brln02,3.77,1
14049,trans3228,05fry03,3.0,1
14050,trans3229,01avch02,5.0,1
14051,trans3229,02crep02,5.0,1
14052,trans3229,03ciri01,4.0,1
14053,trans3229,05fry02,2.5,1
14054,trans3230,01cmch03,12.0,1
14056,trans3230,02brln02,3.77,2
14057,trans3230,04wtpe03,3.5,1
14058,trans3231,01hmsw02,4.6,1
14059,trans3231,02crep02,5.0,1
14060,trans3231,04gpip01,3.0,1
14061,trans3231,05fry03,3.0,1
14062,trans3232,01hmsw02,4.6,1
14063,trans3232,01avch02,5.0,1
14064,trans3232,02crep02,5.0,1
14065,trans3232,03srba01,3.5,1
14066,trans3232,03lucu03,6.5,1
14067,trans3232,05fry01,2.0,1
14068,trans3233,01avch03,8.62,1
14069,trans3233,01hmsw02,4.6,1
14070,trans3233,02crep02,5.0,1
14071,trans3233,04gpip03,3.5,1
14072,trans3233,05fry03,3.0,1
14073,trans3234,01cmch02,6.0,1
14074,trans3234,01cmch03,12.0,1
14075,trans3234,02crep02,5.0,1
14076,trans3234,02brln02,3.77,1
14077,trans3234,03ciri03,6.5,1
14078,trans3234,05fry02,2.5,1
14079,trans3235,01avch02,5.0,1
14080,trans3235,01cmch02,6.0,1
14081,trans3235,02brln02,3.77,1
14082,trans3235,03srba01,3.5,1
14083,trans3236,01avch02,5.0,1
14084,trans3236,02crep02,5.0,1
14085,trans3236,03mgla01,4.0,1
14086,trans3236,05fry02,2.5,1
14087,trans3237,01cmch02,6.0,1
14088,trans3237,02brln02,3.77,1
14089,trans3237,04ngpi01,3.0,1
14090,trans3237,05fry02,2.5,1
14091,trans3238,02crep02,5.0,1
14093,trans3238,05fry01,2.0,2
14094,trans3239,01avch02,5.0,1
14095,trans3239,02brln02,3.77,1
14096,trans3239,03mgla03,6.5,1
14097,trans3239,05fry01,2.0,1
14098,trans3240,04ngpi03,3.5,1
14099,trans3240,05fry02,2.5,1
14100,trans3241,03guan03,6.5,1
14101,trans3241,05fry02,2.5,1
14102,trans3242,01hmgd02,4.5,1
14103,trans3242,01hmgd03,7.0,1
14104,trans3242,02brln02,3.77,1
14105,trans3242,03guan03,6.5,1
14106,trans3243,02crep02,5.0,1
14107,trans3243,03guan03,6.5,1
14108,trans3243,05fry01,2.0,1
14109,trans3244,01cmch02,6.0,1
14110,trans3244,03mgla03,6.5,1
14111,trans3245,01cmch02,6.0,1
14112,trans3245,02crep02,5.0,1
14113,trans3245,03guan03,6.5,1
14114,trans3245,05fry01,2.0,1
14115,trans3246,01hmgd02,4.5,1
14116,trans3246,02crep02,5.0,1
14117,trans3246,03srba01,3.5,1
14118,trans3246,05fry01,2.0,1
14119,trans3247,01cmch03,12.0,1
14120,trans3247,02brln02,3.77,1
14121,trans3248,01hmsw02,4.6,1
14123,trans3248,02crep02,5.0,2
14124,trans3248,04gpip01,3.0,1
14125,trans3248,05fry03,3.0,1
14126,trans3248,05fry02,2.5,1
14128,trans3249,02brln02,3.77,2
14129,trans3250,01chich02,10.0,1
14130,trans3250,01hmgd03,7.0,1
14131,trans3250,02brln02,3.77,1
14132,trans3250,03lucu01,4.0,1
14133,trans3250,05fry02,2.5,1
14134,trans3251,01hmgd02,4.5,1
14135,trans3251,01hmsw03,7.23,1
14136,trans3251,02crep02,5.0,1
14137,trans3251,04gpip01,3.0,1
14138,trans3251,03srba01,3.5,1
14139,trans3251,05fry02,2.5,1
14140,trans3251,05fry01,2.0,1
14141,trans3252,02brln02,3.77,1
14142,trans3252,02crep02,5.0,1
14143,trans3253,01avch02,5.0,1
14144,trans3253,01avch03,8.62,1
14145,trans3253,03lucu01,4.0,1
14146,trans3253,05fry02,2.5,1
14147,trans3254,01hmsw03,7.23,1
14148,trans3254,02brln02,3.77,1
14149,trans3254,02crep02,5.0,1
14150,trans3254,03mgla01,4.0,1
14151,trans3254,04ngpi02,3.25,1
14152,trans3254,05fry01,2.0,1
14153,trans3254,05fry02,2.5,1
14154,trans3255,01cmch02,6.0,1
14155,trans3255,01hmgd02,4.5,1
14156,trans3255,02brln02,3.77,1
14157,trans3255,02crep02,5.0,1
14158,trans3255,03lucu03,6.5,1
14159,trans3255,05fry01,2.0,1
14160,trans3256,01cmch02,6.0,1
14162,trans3256,02crep02,5.0,2
14163,trans3256,04wtpe01,3.0,1
14164,trans3256,05fry03,3.0,1
14165,trans3257,02crep02,5.0,1
14166,trans3257,05fry03,3.0,1
14167,trans3258,01avch02,5.0,1
14168,trans3258,01hmgd02,4.5,1
14169,trans3258,02brln02,3.77,1
14170,trans3258,03mgla03,6.5,1
14171,trans3258,05fry03,3.0,1
14172,trans3259,01hmgd03,7.0,1
14174,trans3259,02crep02,5.0,2
14175,trans3259,04gpip03,3.5,1
14176,trans3259,05fry01,2.0,1
14177,trans3260,01avch03,8.62,1
14178,trans3260,02crep02,5.0,1
14179,trans3260,03ciri03,6.5,1
14180,trans3260,05fry03,3.0,1
14181,trans3260,05fry01,2.0,1
14182,trans3261,01hmsw03,7.23,1
14184,trans3261,02brln02,3.77,2
14185,trans3261,03mgla01,4.0,1
14186,trans3261,05fry03,3.0,1
14187,trans3262,01avch03,8.62,1
14188,trans3262,01chich02,10.0,1
14189,trans3262,02crep02,5.0,1
14191,trans3262,05fry01,2.0,2
14192,trans3263,01hmsw02,4.6,1
14193,trans3263,02crep02,5.0,1
14194,trans3263,03guan01,4.0,1
14195,trans3263,05fry03,3.0,1
14196,trans3264,02crep02,5.0,1
14197,trans3264,03guan03,6.5,1
14198,trans3264,05fry01,2.0,1
14199,trans3265,01cmch02,6.0,1
14200,trans3265,01hmgd03,7.0,1
14201,trans3265,02crep02,5.0,1
14202,trans3265,03mgla02,5.5,1
14203,trans3266,01hmsw02,4.6,1
14204,trans3266,02brln02,3.77,1
14205,trans3266,03srba03,6.0,1
14206,trans3266,05fry02,2.5,1
14207,trans3267,01cmch02,6.0,1
14209,trans3267,02brln02,3.77,2
14210,trans3267,04wtpe02,3.25,1
14211,trans3267,05fry02,2.5,1
14213,trans3268,02brln02,3.77,2
14214,trans3268,03lucu01,4.0,1
14215,trans3268,05fry02,2.5,1
14216,trans3269,01avch02,5.0,1
14217,trans3269,01cmch03,12.0,1
14218,trans3269,02crep02,5.0,1
14219,trans3269,03lucu02,5.5,1
14220,trans3269,03mgla03,6.5,1
14221,trans3269,05fry01,2.0,1
14222,trans3270,02brln02,3.77,1
14223,trans3270,02crep02,5.0,1
14224,trans3270,05fry01,2.0,1
14225,trans3271,01hmgd02,4.5,1
14226,trans3271,02brln02,3.77,1
14227,trans3271,05fry03,3.0,1
14228,trans3272,01hmgd02,4.5,1
14229,trans3272,01hmsw02,4.6,1
14230,trans3272,02brln02,3.77,1
14231,trans3272,04ngpi02,3.25,1
14232,trans3272,05fry03,3.0,1
14233,trans3273,01avch03,8.62,1
14234,trans3273,01chich02,10.0,1
14235,trans3273,02brln02,3.77,1
14236,trans3273,03mgla01,4.0,1
14237,trans3273,05fry03,3.0,1
14238,trans3274,01hmgd03,7.0,1
14239,trans3274,02brln02,3.77,1
14240,trans3274,03srba02,5.0,1
14241,trans3274,05fry01,2.0,1
14242,trans3274,05fry02,2.5,1
14243,trans3275,01chich02,10.0,1
14244,trans3275,01hmsw02,4.6,1
14245,trans3275,02crep02,5.0,1
14246,trans3275,02brln02,3.77,1
14247,trans3275,03srba01,3.5,1
14248,trans3275,03srba02,5.0,1
14249,trans3275,05fry02,2.5,1
14250,trans3276,01hmsw03,7.23,1
14251,trans3276,01hmgd02,4.5,1
14252,trans3276,02brln02,3.77,1
14253,trans3276,03ciri01,4.0,1
14255,trans3276,05fry02,2.5,2
14256,trans3277,01hmgd02,4.5,1
14257,trans3277,01chich02,10.0,1
14258,trans3277,02crep02,5.0,1
14259,trans3277,03ciri01,4.0,1
14260,trans3278,01cmch02,6.0,1
14261,trans3278,02crep02,5.0,1
14262,trans3278,04wtpe01,3.0,1
